trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-04-28,"NHA,BVS,CST,AFX,HT1",5,0.029959622535101184,0.019305256442283942,0.0066201032856652905,0.004,0.025959622535101184,-0.14786973317609764,-0.5181412996470527,-0.5352003590217147
2025-04-29,"CRE,PCH,AFX,NAF,ELC",5,0.011366725402562849,0.018685231832794993,0.006947885408576137,0.004,0.007366725402562849,-0.13818380242589767,-0.5145915789187167,-0.5265154699742356
2025-05-05,"HAP,THT,NHA,NAF",4,0.030319875164425747,0.022672203775632768,0.011050249226697062,0.004,0.026319875164425747,-0.1120536429007708,-0.5018156898720962,-0.5157805322248817
2025-05-06,"PHC,HAP,AFX,ACC",4,-0.002669049994973305,0.01034602721911034,0.009493252974464073,0.004,-0.006669049994973305,-0.11442361612072305,-0.5051381059430505,-0.5107707844312572
2025-05-07,"TS3,HAP,HIO,CRE,MIG",5,0.026846994727880037,0.022039653287484817,0.008927569385399537,0.004,0.022846994727880036,-0.09064855161158103,-0.4938319988585027,-0.49998834214201393
2025-05-08,"NAF,GSP",2,0.020801623541349623,-0.00020250736420594773,0.005716061357724289,0.004,0.016801623541349623,-0.07173256511542403,-0.48532755465464583,-0.5000895981849189
2025-05-09,"HAP,L14,ACC,CRE",4,0.009560254752376124,0.004191569991717003,0.007955293925761164,0.004,0.005560254752376124,-0.0628580919595928,-0.4824658447444973,-0.49799418874612367
2025-05-12,"L14,NAF,TV1,AFX,CRE,MPC",6,0.03367721298614662,-0.0014872947375692655,0.0063127774475055425,0.004,0.02967721298614662,-0.031297764324272115,-0.46710687339137424,-0.49874081934743075
2025-05-13,"TCI,PCH,NHH,THT,PHC,MIG,AFX,CLX",8,-0.004672425210078074,-0.0077197503617812925,0.007288566305003741,0.004,-0.008672425210078074,-0.03582395307130237,-0.47172834917685225,-0.5026104150886197
2025-05-14,"HCD,THT,HAP,L14,EVS,NHH,TCI,LSG,HT1",9,0.00029251112968562174,-0.00855354192082729,0.010290857924991379,0.004,-0.0037074888703143784,-0.03554192084659946,-0.47368691044278166,-0.5068648577541419
2025-05-15,"HAP,L14,LDP,SAM,HCD,MIG,S99,CRE,NHH,TCI",10,-0.0038323829790839923,-0.011669007963569587,0.009692997263862146,0.004,-0.007832382979083993,-0.03923809357318697,-0.4778091961270987,-0.5126192556561249
2025-05-16,"L14,SAM,BMS,TCI,VPH,CRE",6,-0.0006642459889194171,-0.020887467604793285,0.008088026822352212,0.004,-0.004664245988919417,-0.039876275815837636,-0.4802448224895135,-0.5227994051648077
2025-05-19,"HIO,L14,SAM,GSP,LDP,TVN,NHH",7,0.021677329726567312,-0.0008790528424671892,0.01479563940947583,0.004,0.017677329726567312,-0.019063357268397807,-0.4710569388395701,-0.5232188897041246
2025-05-20,"HCD,OIL,S99,EVS,MPC,NHH,TCI,DVN,HAP,MIG",10,0.02702223114714879,0.013934056273805548,0.0095345655892628,0.004,0.02302223114714879,0.0074437394322037775,-0.4588794894218542,-0.5165753948829743
2025-05-21,"NAF,SAM,HAP,L14,LSG",5,0.031895620238448344,0.019849623429328285,0.00630823587006617,0.004,0.027895620238448344,0.039576782356735674,-0.443784597155531,-0.5069795985149297
2025-05-22,"TCI,TTN,VBB,LSG,DSC,S99,NHH,AVG",8,0.05238453675089705,0.0239637009807698,0.007703170445109042,0.004,0.048384536750897045,0.09403453051748145,-0.4168723725551877,-0.4951650050363223
2025-05-23,"VIG,NAF,CST",3,0.00449925073364658,0.023183821813125605,0.015230477228386663,0.004,0.0004992507336465798,0.09895686618154698,-0.4165812456593764,-0.4834610004680543
2025-05-26,"CTP,HAP,VIG,L14",4,0.028453988170625027,0.014869520835805256,0.011119640910863815,0.004,0.024453988170625027,0.13022657185190378,-0.40231433034221,-0.4757803130520081
2025-05-27,"VIG,VNR,EVS,TCI,NAF,MIG",6,0.013594996899142916,0.008389535897293056,0.00836568371777835,0.004,0.009594996899142916,0.14559199859155925,-0.3965795381951813,-0.4713823531702902
2025-05-28,"TCI,MPC,LSG,AGG,HAP,CST,NAF,HT1",8,0.0074302323049546815,0.006995467944420315,0.007701184386410237,0.004,0.0034302323049546814,0.15410401326779177,-0.3945096658336278,-0.467684425367038
2025-05-29,"PHC,NAF,EVS,MPC,TNT",5,0.008521564785110524,0.014032742214583727,0.007817087958366243,0.004,0.004521564785110524,0.16393878538560913,-0.3917719020609364,-0.46021457813140565
2025-05-30,"HAP,TDT,TCI,NAF,NHH,CLX,SAM",7,0.007282859867760608,0.0013783179212158334,0.006844931764735758,0.004,0.003282859867760608,0.172415588454224,-0.3897751744477679,-0.45947058221083303
2025-06-02,"MPC,GMH,NAF,HBS,VPH,S99,SAM,LSG",8,0.0070241146676069816,0.005644348293509217,0.009929904063857437,0.004,0.0030241146676069815,0.18065076998561636,-0.38792978460227756,-0.45641964591394324
2025-06-03,"NAF,HAP,MPC,TCI,PHC,VLC,DSC,S99,SAM,CSC",10,-0.010670479228569863,-0.016140433389803723,0.00784611308910863,0.004,-0.014670479228569863,0.1680526604682897,-0.39690914798369614,-0.4651932684110752
2025-06-04,"VPG,HAP,PHC,VBB,TDT,TCI,NAF,BMS,TTN",9,-0.017355395291450755,-0.011483199244660486,0.007423746140966105,0.004,-0.021355395291450755,0.1477806448246317,-0.4097883915251622,-0.4713345606672965
2025-06-05,"HBS,L14,VPG,LAI,VNP,VBB",6,-0.04015346614078561,-0.017979475260895873,0.0068782859364343585,0.004,-0.04415346614078561,0.10169327356561686,-0.4358482797958546,-0.4808396878550695
2025-06-06,"L14,PCH,NAF,TTN,DVN,VPH",6,0.02259563780735757,-0.007722220249704153,0.005949001143604897,0.004,0.01859563780735757,0.12658673574990753,-0.42535751873854066,-0.48484875813035777
2025-06-09,"L14,VNR,VPH,NAF,TCI,LSG",6,0.009686995505476248,0.0002707674185773223,0.010611060725230917,0.004,0.005686995505476248,0.13749997639564593,-0.42208952953035095,-0.48470927195841984
2025-06-10,"L14,NAF,ACC,HCD,HAP,PCH",6,0.005162779304443273,0.0016169981567197905,0.009542463620133557,0.004,0.0011627793044432727,0.14337263773258613,-0.42141754719546776,-0.4838760478010018
2025-06-11,"TV1,HAP",2,-0.0045289198998849645,0.0075950837040109015,0.0093743806662141,0.004,-0.008528919899884965,0.13819439464057504,-0.42635223059091654,-0.4799560431824055
2025-06-12,"EVS,HAP,TTN,JVC,VPH,DVN",6,-0.0020682739553563403,0.0021203533847744963,0.006946574860555536,0.004,-0.00606827395535634,0.13584029681800724,-0.42983328240956997,-0.47885336621833574
2025-06-13,"L14,S99,HAP,VPH,GSP",5,0.00980179968069419,0.00529757076255585,0.009360996610775097,0.004,0.00580179968069419,0.1469735758766777,-0.4265252893295113,-0.4760925550482097
2025-06-16,"L14,PHC,VNP,TVN,GSP",5,-0.026258209087236372,0.0021037847213706273,0.006939860097264416,0.004,-0.030258209087236372,0.11685610390377277,-0.44387760703122137,-0.47499036657010785
2025-06-17,"EVS,MIG,GSP,VNP,TTN",5,-0.017456753236296252,-0.012869097843971961,0.007476379620159257,0.004,-0.021456753236296252,0.09735942249747342,-0.455810187986331,-0.481746766911745
2025-06-18,"TTN,L14,VNP,MIG,VLC",5,-0.021527734458725023,-0.015570965422254956,0.0074734605227238845,0.004,-0.025527734458725023,0.07373576024416795,-0.4697021210025595,-0.4898164700841341
2025-06-19,"BVS,HIO,LAI",3,0.0010772042455572766,0.009110868867213488,0.006973565361815999,0.004,-0.0029227957544427233,0.07489239296370975,-0.47125207339188324,-0.4851682548448586
2025-06-20,"CTP,GSP,VNR,VLC,HT1,DST,MIG",7,0.025367059062456083,0.011074481400151817,0.007484415702238615,0.004,0.021367059062456083,0.10215925178180507,-0.45995428521489634,-0.4794667602589303
2025-06-23,"VNP,GSP,MIG",3,0.026454603317233854,-0.003545708431502244,0.008699037845614136,0.004,0.022454603317233854,0.13131643758011213,-0.4478277729162248,-0.48131241935595737
2025-06-24,"VPH,VLC,DVN,HBS",4,0.004976396254024851,0.008179976448243776,0.0057156550500309655,0.004,0.0009763962540248507,0.13694631646220246,-0.4472886340221236,-0.47706956716229254
2025-06-25,"VBB,HPD,BVS,HAP,VLC,ELC,NHH",7,0.01858608560697344,0.02632178408690118,0.00748325422307342,0.004,0.014586085606973439,0.1580776980305021,-0.439226738722023,-0.46330510521666857
2025-06-26,"JVC,VBB,AGG,HAP",4,0.08468014712626787,0.032578109601172744,0.006028524600108998,0.004,0.08068014712626786,0.2561438878833746,-0.39398346949763874,-0.4458206001120273
2025-06-27,"SMT,AGG,HAP,VLC,MIG",5,0.045810637026032476,0.03790231585875788,0.006381048715453419,0.004,0.04181063702603248,0.3136886395836691,-0.36864553230902897,-0.4248159174550564
2025-06-30,"GDA,GSP,CLX,CRE,MIG",5,0.02649791836290589,0.04174987361240712,0.005171101398373778,0.004,0.02249791836290589,0.3484986539096342,-0.3544413710368616,-0.4008020547049367
2025-07-01,"DST,PHC,CLX,VPH,MIG,NHH,BVS,VLC",8,0.04279028280486959,0.056725341722348076,0.007108290959363328,0.004,0.03879028280486958,0.40620129267241345,-0.32939996925225756,-0.3668123464987454
2025-07-02,"DCL,DST,EVS,NHH,CRE",5,0.04116487440144014,0.04249899447284547,0.00942797068409713,0.004,0.037164874401440146,0.4640873922684161,-0.3044772033359159,-0.33990250791232157
2025-07-03,"GSP,SAV,VBB,LAI,CLX,VRG,EVS,GDA,S99",9,0.04268737487137485,0.043506579446766044,0.006665121265959047,0.004,0.038687374871374844,0.5265854396266314,-0.27756925216978545,-0.311183923930198
2025-07-04,"VPG,DCL,MIG,VRG,ACL,S99,GSP,JVC,TTN",9,0.04662950122673067,0.04459156723124218,0.009084907708440997,0.004,0.042629501226730676,0.5977693572564104,-0.24677238971892945,-0.28046853556417095
2025-07-07,"PHC,MIG,S99,LSG",4,0.05777054525871078,0.02943257348978864,0.009199899512720544,0.004,0.05377054525871078,0.690073364222773,-0.20627093041020061,-0.25929087285894814
2025-07-08,"TNT,TTN,NHH,TCI,ACL,MIG,JVC",7,0.07159220539293122,0.027350602607486722,0.007446176840307287,0.004,0.06759220539293122,0.8110694436433319,-0.15262103211214673,-0.23903203187477484
2025-07-09,"TDT,TNT,NHH,VLC,S99,PHC,MIG,VBB,LSG,HAP",10,0.046007879633924866,0.02026887658409775,0.00919534482640465,0.004,0.04200787963392487,0.8943929086151536,-0.11702443842479426,-0.2236080660443931
2025-07-10,"VBB,MIG,LSG,PHC,PLP,GDA",6,0.04923441346773779,0.011516505165725615,0.005633020825049129,0.004,0.045234413467737794,0.9876622323482627,-0.07708355679059342,-0.21466674432636568
2025-07-11,"THT,PHC,VPH,MIG,S99,TCI,NAF,SAV,VBB,CST",10,0.017216030102294333,0.006959959993530329,0.007173352550866952,0.004,0.013216030102294333,1.0218818851735638,-0.06488626529523545,-0.20920085628528817
2025-07-14,"MIG,VBB,TNT,S99,LAI,NAF",6,0.0011473913863315384,0.019792089828623335,0.007554583372175257,0.004,-0.002852608613668462,1.0242017750327919,-0.06755377878961388,-0.19354928859648823
2025-07-15,"S99,DST,CST,ITD,AFX,MIG,PHC,VRG,GDA,VLC",10,0.01704352618223255,0.013695138323128648,0.010591172725142118,0.004,0.013043526182232548,1.0587013109836851,-0.055391392089732316,-0.18250483455303157
2025-07-16,"MIG,PHC,GDA,HCD,VBB,NHH,DSC,VLC,SBB,AFX",10,0.014334041790736284,0.015259281875424004,0.007152989211649419,0.004,0.010334041790736284,1.0882108216099686,-0.04562976725969836,-0.17003044539167989
2025-07-17,"SAV,VLC,DSC,GSP,TDS,CLX,NHH,PHC,AFX,GDA",10,0.004034158505497309,-0.004506751605466362,0.006832339134824572,0.004,3.415850549730922e-05,1.0966349950572378,-0.045597167398856886,-0.1737709120143991
2025-07-18,"VRG,PHC,TDT,HBS,MIG,VTD,NHH",7,0.01563669844408133,0.018476805867423753,0.007922454908357983,0.004,0.011636698444081332,1.1294194442222558,-0.03449106944170022,-0.1585048375536705
2025-07-21,"PHC,CLX,VLC,THT,CST,TTN,VPH,GDA",8,0.0013042953084733133,0.011477241917737682,0.007438569952298524,0.004,-0.0026957046915266868,1.1321968360131272,-0.03709379639551713,-0.14884679400166811
2025-07-22,"BTS,PHC,VCA,CLX,GSP,CTX,HAP,AFX",8,0.006461845568149924,0.006890866737769718,0.007950657357344237,0.004,0.0024618455681499236,1.145974762688342,-0.03472327002562925,-0.14298161068570825
2025-07-23,"PLP,GDA,SAV,VPH,VLC,PHC,CLX,GSP,TTN,DSC",10,0.0017753114225851018,0.0010321866594134772,0.007681504821526031,0.004,-0.0022246885774148983,1.1497845361971222,-0.03687071014084764,-0.1420970077373861
2025-07-24,"APP,GSP,PHC,CST,S99,VCP,LDP",7,0.013906673278209112,0.0008204071985966932,0.009701833274175462,0.004,0.009906673278209112,1.1796808873605618,-0.027329302941539457,-0.14139317794683626
2025-07-25,"BTS,GSP,PHC,HAP,AFX,HCD,VCP,CLX",8,0.00802870732640898,0.00042793597785930183,0.00828998363667538,0.004,0.004028707326408979,1.197180907270147,-0.02341069737811674,-0.14102574919684419
2025-07-28,"PHC,PLP,ITD,HCD,VCP,PBC",6,0.0014038651149722396,-0.0031086944343663566,0.00833284616329196,0.004,-0.0025961348850277602,1.2002654528971464,-0.025946054934998353,-0.14369603766957995
2025-07-29,"CSC,PHC,GDA,GSP,CTP,PLP,HCD",7,0.04209049722224102,0.01416534801448883,0.007676908581866141,0.004,0.03809049722224102,1.2928757198305068,0.011156144153813052,-0.13156619403698389
2025-07-30,"GSP,VPH,PGB,AFX,PHC",5,0.04630564285939169,0.032814343432966527,0.006690946802045561,0.004,0.04230564285939169,1.3990488040339488,0.05393375486346397,-0.1030691088793152
