date,open,high,low,close,volume
2022-01-04 07:00:00,12.83,13.02,12.58,12.75,5597400.0
2022-01-05 07:00:00,12.79,13.0,12.66,12.71,6366800.0
2022-01-06 07:00:00,12.64,12.73,12.41,12.56,5728800.0
2022-01-07 07:00:00,12.48,13.4,12.48,13.25,9756900.0
2022-01-10 07:00:00,13.38,13.63,12.64,12.64,7506900.0
2022-01-11 07:00:00,12.94,12.94,12.25,12.31,5141000.0
2022-01-12 07:00:00,12.25,12.64,11.56,12.25,8295700.0
2022-01-13 07:00:00,12.25,12.41,11.6,11.68,5788000.0
2022-01-14 07:00:00,11.41,12.06,11.34,11.78,4081800.0
2022-01-17 07:00:00,11.8,11.97,10.95,10.95,9027000.0
2022-01-18 07:00:00,10.34,10.65,10.19,10.19,7524200.0
2022-01-19 07:00:00,10.34,10.57,10.07,10.24,3925700.0
2022-01-20 07:00:00,10.22,10.65,10.19,10.57,2883500.0
2022-01-21 07:00:00,10.65,10.7,10.26,10.326005535092136,3217800.0
2022-01-24 07:00:00,9.99,10.07,9.55,9.55,4290500.0
2022-01-25 07:00:00,8.96,9.57,8.96,9.42,4122700.0
2022-01-26 07:00:00,9.46,9.69,9.23,9.23,2905800.0
2022-01-27 07:00:00,9.23,9.55,8.88,9.54,2352700.0
2022-01-28 07:00:00,9.65,9.9,9.57,9.88,2252500.0
2022-02-07 07:00:00,10.15,10.44,9.99,10.38,2248000.0
2022-02-08 07:00:00,10.3,10.34,9.88,10.19,1800800.0
2022-02-09 07:00:00,10.22,10.59,10.17,10.42,2543400.0
2022-02-10 07:00:00,10.42,10.72,10.32,10.51,2517700.0
2022-02-11 07:00:00,10.59,11.07,10.59,10.86,3019200.0
2022-02-14 07:00:00,10.84,11.3,10.65,10.88,4594400.0
2022-02-15 07:00:00,10.8,11.1,10.57,10.82,1962800.0
2022-02-16 07:00:00,10.93,11.05,10.86,10.97,1726800.0
2022-02-17 07:00:00,11.09,11.09,10.72,10.8,2616900.0
2022-02-18 07:00:00,10.68,11.03,10.59,10.728889398588612,3950800.0_err
2022-02-21 07:00:00,10.95,11.26,10.91,11.18,6478300.0
2022-02-22 07:00:00,11.03,11.09,10.65,10.65,5432000.0
2022-02-23 07:00:00,10.8,10.8,10.53,10.7,11564300.0
2022-02-24 07:00:00,11.45,11.45,10.8,11.38,10102200.0
2022-02-25 07:00:00,11.45,11.77,11.23,11.6,5429100.0
2022-02-28 07:00:00,11.4,11.55,11.32,11.4,3402300.0
2022-03-01 07:00:00,11.35,11.42,11.23,11.28,3497500.0
2022-03-02 07:00:00,11.2,11.28,10.98,11.05,3074800.0
2022-03-03 07:00:00,11.2,11.28,11.0,11.23,3011500.0
2022-03-04 07:00:00,11.32,11.6,11.32,11.4,3146200.0
2022-03-07 07:00:00,11.4,11.62,11.28,11.48,3942000.0
2022-03-08 07:00:00,11,12,11,11,"5,297,300"
2022-03-09 07:00:00,11.45,11.6,11.2,11.38,3590200.0
2022-03-10 07:00:00,11.62,11.7,11.4,11.4,2632100.0
