date,open,high,low,close,volume
2022-01-04 07:00:00,20.75,22.09,20.75,22.09,3935700.0
2022-01-05 07:00:00,22.55,22.92,22.14,22.19,3077700.0
2022-01-06 07:00:00,22,22,22,22,"1,903,000"
2022-01-07 07:00:00,21.68,22.0,21.35,21.72,1960700.0
2022-01-10 07:00:00,21.45,22.14,21.17,21.26,3443800.0
2022-01-11 07:00:00,21.17,21.91,20.98,21.08,2087000.0
2022-01-12 07:00:00,21.08,21.91,20.66,21.72,2281200.0
2022-01-13 07:00:00,22.32,22.32,20.98,21.08,1453200.0
2022-01-14 07:00:00,20.48,21.4,20.48,20.8,1008000.0
2022-01-17 07:00:00,21.17,21.17,19.37,19.37,3023600.0
2022-01-18 07:00:00,18.86,19.37,18.12,18.49,1574300.0
2022-01-19 07:00:00,18.49,18.95,18.44,19.04087552443423,739200.0
2022-01-20 07:00:00,18.95,19.78,18.86,19.78,867300.0
2022-01-21 07:00:00,20.15,20.15,19.13,19.13,1270200.0
2022-01-24 07:00:00,18.03,18.81,17.84,17.84,1948600.0
2022-01-25 07:00:00,17.1,18.49,17.1,18.35,828700.0
2022-01-26 07:00:00,18.58,18.58,17.66,17.66,1120400.0
2022-01-27 07:00:00,17.75,17.75,17.24,17.56,556000.0
2022-01-28 07:00:00,17.84,17.84,17.29,17.47,814000.0
2022-02-07 07:00:00,17.89,18.67,17.75,18.67,995400.0
2022-02-08 07:00:00,18.67,19.69,18.4,19.5,1323200.0
2022-02-09 07:00:00,19.5,20.06,19.41,20.06,1053800.0
2022-02-10 07:00:00,20.15,20.38,19.41,19.87,1291100.0
2022-02-11 07:00:00,20,20,20,20,"588,700"
2022-02-14 07:00:00,19.41,20.34,19.41,19.46,983700.0
2022-02-15 07:00:00,19.5,19.87,19.41,19.83,628600.0
2022-02-16 07:00:00,19.92,20.15,19.87,20.15,712400.0
2022-02-17 07:00:00,20.15,20.29,19.78,19.97,498000.0
2022-02-18 07:00:00,19.69,20.24,19.6,20.11,834400.0
2022-02-21 07:00:00,19.87,20.94,19.87,20.89,1957800.0
2022-02-22 07:00:00,20.66,20.84,19.87,20.75,1320600.0
2022-02-23 07:00:00,20.75,21.08,20.52,20.75,833800.0
2022-02-24 07:00:00,20.61,20.8,19.6,20.096268974886733,1868800.0
2022-02-25 07:00:00,20.15,20.48,20.15,20.2,605700.0
2022-02-28 07:00:00,20.15,21.12,19.97,21.03,1600600.0
2022-03-01 07:00:00,21.26,21.54,20.98,21.17,2203300.0
2022-03-02 07:00:00,21.17,21.35,20.52,20.52,1088300.0
2022-03-03 07:00:00,20.57,21.63,20.52,21.17,2077300.0
2022-03-04 07:00:00,21.45,21.49,21.17,21.17,2099700.0
2022-03-07 07:00:00,20.52,21.54,20.52,21.17,1558200.0
2022-03-08 07:00:00,21.08,21.12,20.43,20.57,1553100.0
2022-03-09 07:00:00,20.61,20.8,19.87,20.24,1432300.0
2022-03-10 07:00:00,20.61,21.17,20.43,20.98,1134500.0
2022-03-11 07:00:00,20.98,22.42,20.8,22.42,8258200.0
2022-03-14 07:00:00,23.11,23.29,22.42,22.55,4111700.0
2022-03-15 07:00:00,22.37,23.29,21.72,22.65,2869600.0
2022-03-16 07:00:00,22.65,23.11,25.718865673718057,22.00547432174002,2989600.0
2022-03-17 07:00:00,22.69,23.53,22.46,22.55,3051300.0
2022-03-18 07:00:00,22.37,22.97,22.0,22.0,2943600.0
2022-03-21 07:00:00,22.05,22.65,21.95,22.46,2886000.0
2022-03-22 07:00:00,22.74,22.74,22.05,22.37,2706500.0
2022-03-23 07:00:00,22.55,22.55,22.0,22.19,2775100.0
2022-03-24 07:00:00,22.0,23.06,22.0,22.65,3721300.0
2022-03-25 07:00:00,22.92,22.97,22.55,22.92,2599100.0
2022-03-28 07:00:00,22.74,23.94,22.65,23.57,5766600.0
2022-03-29 07:00:00,23.57,23.99,23.34,23.57,2453200.0
2022-03-30 07:00:00,23.57,23.8,22.74,22.74,2920300.0
2022-03-31 07:00:00,22.65,22.92,22.09,22.09,2269800.0
2022-04-01 07:00:00,21.72,22.55,21.31,22.55,2868200.0
2022-04-04 07:00:00,22.65,23.02,22.19,22.37,1716900.0
2022-04-05 07:00:00,22.37,22.92,22.23,22.83,1672600.0
2022-04-06 07:00:00,22.74,24.22,22.65,23.76,6678300.0
2022-04-07 07:00:00,23.9,23.99,23.2,23.2,1883200.0
2022-04-08 07:00:00,23.48,24.5,22.97,23.57,4184000.0
2022-04-12 07:00:00,24,25,23,23,"4,297,000"
2022-04-13 07:00:00,23.34,23.76,21.82,23.29,2401000.0
2022-04-14 07:00:00,23.2,23.66,22.51,22.65,2985900.0
2022-04-15 07:00:00,22.28,22.74,21.54,22.05,5096500.0
2022-04-18 07:00:00,21.63,21.91,20.52,20.52,3731900.0
2022-04-19 07:00:00,20.8,21.17,19.97,20.34,2337600.0
2022-04-20 07:00:00,20.52,20.75,19.32,19.32,1772700.0
2022-04-21 07:00:00,19.0,19.23,17.98,18.3,2768300.0
2022-04-22 07:00:00,18.3,18.81,17.1,18.44,1850200.0
2022-04-25 07:00:00,18.53,18.53,17.19,17.19,1481500.0
2022-04-26 07:00:00,16.18,17.19,15.99,17.19,1859000.0
2022-04-27 07:00:00,17.29,17.33,16.73,17.15,1076400.0
2022-04-28 07:00:00,17.24,17.66,17.1,17.19,1063800.0
2022-04-29 07:00:00,17.1,17.66,16.73,17.42,1070600.0
2022-05-04 07:00:00,17.75,18.63,17.56,18.58,1833200.0
2022-05-05 07:00:00,18.76,18.86,17.98,18.4,1249500.0
2022-05-06 07:00:00,17.7,18.16,17.19,17.19,1236600.0
2022-05-09 07:00:00,16.73,16.73,15.99,15.99,2511500.0
2022-05-10 07:00:00,15.07,16.36,15.07,16.22,979700.0
2022-05-11 07:00:00,16.55,16.55,15.58,15.9,936000.0
2022-05-12 07:00:00,15.81,16.08,14.79,14.79,1642600.0
2022-05-13 07:00:00,14.33,14.88,13.77,13.77,1612200.0
2022-05-16 07:00:00,13.87,14.51,13.73,13.73,948500.0
2022-05-17 07:00:00,13.73,14.65,13.73,14.65,810400.0
2022-05-18 07:00:00,14.84,15.25,14.65,15.11,755000.0
2022-05-19 07:00:00,14.61,15.16,14.42,14.84,675900.0
2022-05-20 07:00:00,15.07,15.48,14.84,14.765236717627943,923000.0
2022-05-23 07:00:00,15.44,15.44,14.61,14.84,630100.0_err
2022-05-24 07:00:00,14.74,14.93,14.37,14.74,694100.0
2022-05-25 07:00:00,14.97,15.44,14.7,15.39,867600.0
2022-05-26 07:00:00,15.44,15.9,15.39,15.71,868100.0
2022-05-27 07:00:00,15.71,16.13,15.71,15.71,877900.0
2022-05-30 07:00:00,15.71,15.95,15.62,15.76,989000.0
2022-05-31 07:00:00,15.76,15.99,15.62,15.76,872200.0
2022-06-01 07:00:00,15.76,16.22,15.76,15.99,790300.0
2022-06-02 07:00:00,16.27,16.45,15.71,15.95,1232800.0
2022-06-03 07:00:00,15.9,15.99,15.53,15.62,762900.0
2022-06-06 07:00:00,15.62,15.81,15.3,15.48,671600.0
2022-06-07 07:00:00,15.39,15.71,14.97,15.34,1152100.0
2022-06-08 07:00:00,15.48,16.08,15.44,15.81,1504600.0_err
2022-06-09 07:00:00,15.71,16.41,15.71,16.36,1129600.0
2022-06-10 07:00:00,16.18,17.29,16.08,16.64,2298600.0
2022-06-13 07:00:00,15.53,16.18,18.006544638717358,15.48,1533700.0
2022-06-14 07:00:00,14.79,15.62,14.79,14.84,767100.0
2022-06-15 07:00:00,14.79,15.11,13.87,14.05,1564600.0
2022-06-16 07:00:00,14.61,14.79,14.1,14.74,804300.0
2022-06-17 07:00:00,14.05,14.42,13.77,14.0,1134200.0
2022-06-20 07:00:00,14.1,14.79,13.45,13.5,1161900.0
2022-06-21 07:00:00,12.94,14.14,12.94,13.63,640900.0
2022-06-22 07:00:00,14.14,14.14,13.73,13.96,614400.0
2022-06-23 07:00:00,13.87,14.7,13.77,14.56,440900.0
2022-06-24 07:00:00,14.61,14.7,14.28,14.33,407300.0
2022-06-27 07:00:00,14.33,14.7,14.05,14.7,573200.0
2022-06-28 07:00:00,14.79,14.79,14.47,14.65,623600.0
2022-06-29 07:00:00,14.37,14.65,14.28,14.28,643200.0
2022-06-30 07:00:00,14.65,14.65,13.91,14.33,633900.0
2022-07-01 07:00:00,14.1,14.28,13.45,14.0,417100.0
2022-07-04 07:00:00,14.05,14.79,14.05,14.42,631800.0
2022-07-05 07:00:00,14.7,14.7,13.87,13.96,644400.0
2022-07-06 07:00:00,13.87,14.19,13.77,13.82,536700.0
2022-07-07 07:00:00,14.14,14.14,13.63,13.82,358900.0
2022-07-08 07:00:00,14.05,14.51,13.91,14.24,421700.0
2022-07-11 07:00:00,14.0,14.61,14.0,14.37,650800.0
2022-07-12 07:00:00,14.51,14.74,14.33,14.74,741400.0
2022-07-13 07:00:00,14.79,15.25,14.7,14.97,918900.0
2022-07-14 07:00:00,14.74,14.97,14.65,14.79,562600.0
2022-07-15 07:00:00,14.79,15.21,14.56,14.79,704300.0
2022-07-18 07:00:00,14.88,15.34,14.74,14.97,666500.0
2022-07-19 07:00:00,15.07,15.07,14.7,14.97,431400.0
2022-07-20 07:00:00,15.21,15.25,14.97,15.07,758000.0
2022-07-21 07:00:00,15.16,15.58,14.97,15.07,1205200.0
2022-07-22 07:00:00,14.93,15.25,14.84,14.84,597100.0
2022-07-25 07:00:00,14.79,14.93,14.56,14.56,654600.0
2022-07-26 07:00:00,14.61,14.88,14.47,14.61,471100.0
2022-07-27 07:00:00,14.51,14.65,14.33,14.61,375800.0
2022-07-28 07:00:00,14.88,15.16,14.74,14.88,715700.0
2022-07-29 07:00:00,15.02,15.07,14.88,14.93,508800.0
2022-08-01 07:00:00,14.79,15.34,14.79,15.25,1309100.0
2022-08-02 07:00:00,15.25,15.58,15.25,15.44,1154100.0
2022-08-03 07:00:00,15.07,15.53,15.07,15.53,754800.0
2022-08-04 07:00:00,15.76,15.76,15.3,15.44,917500.0
2022-08-05 07:00:00,15.34,15.58,15.3,15.53,803400.0
2022-08-08 07:00:00,15.58,15.95,15.53,15.71,931500.0
2022-08-09 07:00:00,15.71,15.85,15.48,15.53,591800.0
2022-08-10 07:00:00,15.62,15.81,15.34,15.71,1226900.0
2022-08-11 07:00:00,15.9,15.95,15.25,15.48,855600.0
2022-08-12 07:00:00,15.34,15.58,15.21,15.39,822800.0
2022-08-15 07:00:00,15.44,15.71,15.39,15.44,525800.0
2022-08-16 07:00:00,15.71,16.08,15.62,15.67,1330600.0
2022-08-17 07:00:00,15.67,15.76,15.44,15.44,631800.0
2022-08-18 07:00:00,15.44,15.48,15.07,15.16,836100.0
