date,open,high,low,close,volume
2023-04-07 07:00:00,47.39,47.48,46.5,45.99046042601397,1345700.0
2023-04-10 07:00:00,46.77,47.66,46.59,46.68,1890100.0
2023-04-11 07:00:00,46.59,46.86,46.15,46.77,1252300.0
2023-04-12 07:00:00,46.95,47.74,46.77,46.95,1417400.0
2023-04-13 07:00:00,47.58,49.3,47.04,49.3,4832000.0
2023-04-14 07:00:00,49.66,51.1,49.02,49.02,4115700.0
2023-04-17 07:00:00,49.2,49.38,47.67,48.12,2454300.0
2023-04-18 07:00:00,48.12,49.48,48.03,48.75,2366900.0
2023-04-19 07:00:00,48.75,50.02,48.21,48.75,2517200.0
2023-04-20 07:00:00,48.75,49.11,48.3,48.39,1296200.0
2023-04-21 07:00:00,48.57,49.11,46.95,46.95,4259600.0
2023-04-24 07:00:00,46.95,47.49,46.32,46.32,1826100.0
2023-04-25 07:00:00,46.5,46.86,46.04,46.5,1807300.0
2023-04-26 07:00:00,46.5,46.59,45.95,46.41,1660400.0
2023-04-27 07:00:00,46.59,47.49,46.5,46.59,1664100.0
2023-04-28 07:00:00,46.86,47.4,46.41,46.5,1493300.0
2023-05-04 07:00:00,46.59,47.13,45.95,46.04,1697400.0
2023-05-05 07:00:00,46.04,46.68,46.04,46.41,1131700.0
2023-05-08 07:00:00,46.5,46.77,46.22,46.68,1294100.0
2023-05-09 07:00:00,46.95,47.13,46.41,46.68,1081400.0
2023-05-10 07:00:00,46.59,46.59,46.14,46.22,2019000.0
2023-05-11 07:00:00,46.5,47.76,46.32,47.13,3286900.0
2023-05-12 07:00:00,47.13,47.22,46.59,46.77,1492000.0
2023-05-15 07:00:00,46.95,47.04,46.5,46.5,1537300.0
2023-05-16 07:00:00,46.68,46.68,45.95,46.22,2526200.0
2023-05-17 07:00:00,46.04,46.77,45.86,45.86,1898900.0
2023-05-18 07:00:00,45.95,45.95,45.5,45.5,1815300.0
2023-05-19 07:00:00,45.59,45.77,45.14,45.32,1741400.0
2023-05-22 07:00:00,45.32,45.68,45.14,45.5,1473600.0
2023-05-23 07:00:00,45.68,46.95,45.41,46.41,2367300.0
2023-05-24 07:00:00,46,47,46,46,"1,068,700"
2023-05-25 07:00:00,45.68,45.86,45.32,45.77,1369600.0
2023-05-26 07:00:00,45.95,46.41,45.32,45.41,1558800.0
2023-05-29 07:00:00,45.77,46.95,45.41,46.5,2687600.0
2023-05-30 07:00:00,46.95,48.66,46.68,48.57,7508800.0
2023-05-31 07:00:00,48.84,49.02,48.12,48.39,3329000.0
2023-06-01 07:00:00,48.39,49.57,48.39,49.3,5156300.0
2023-06-02 07:00:00,49.66,50.83,49.38,50.83,6220700.0
2023-06-05 07:00:00,51.55,54.35,50.56,53.36,8437500.0
2023-06-06 07:00:00,53.45,54.17,52.91,53.99,3637700.0
2023-06-07 07:00:00,53.99,55.88,53.81,54.53,4554600.0
2023-06-08 07:00:00,54.53,55.07,53.27,53.27,4842000.0
2023-06-09 07:00:00,53.63,56.97,53.09,56.97,9222300.0
2023-06-12 07:00:00,58.05,58.59,56.52,58.23,3491400.0
2023-06-13 07:00:00,58.5,58.5,55.8,56.61,5373400.0
2023-06-14 07:00:00,57,57,56,56,"3,274,800"
2023-06-15 07:00:00,55.52,56.61,55.34,56.43,3445800.0
2023-06-16 07:00:00,56.97,57.6,55.43,55.43,4712700.0
2023-06-19 07:00:00,55.43,55.88,54.8,55.25,3235600.0
2023-06-20 07:00:00,55.8,56.79,55.25,56.79,2821100.0
2023-06-21 07:00:00,56.88,57.69,56.7,57.51,3683500.0
2023-06-22 07:00:00,57.78,59.95,57.33,59.59,6396200.0
2023-06-23 07:00:00,59.5,59.59,58.5,58.96,3414800.0
2023-06-26 07:00:00,58.68,59.86,57.6,58.59,3842900.0
2023-06-27 07:00:00,58.68,60.49,58.41,59.14,4161700.0
2023-06-28 07:00:00,59.14,60.13,59.04,59.04,2912100.0
2023-06-29 07:00:00,59.41,59.41,56.88,56.88,6249000.0
2023-06-30 07:00:00,56.88,57.96,56.7,57.6,1924700.0
2023-07-03 07:00:00,58.59,59.23,57.6,57.6,2187500.0
2023-07-04 07:00:00,57.6,58.5,57.51,58.5,2334800.0
2023-07-05 07:00:00,59.14,61.21,58.68,60.13,9033100.0
2023-07-06 07:00:00,60.22,60.94,59.77,60.94,4735300.0
2023-07-07 07:00:00,60.76,62.12,60.67,61.21,3434000.0
2023-07-10 07:00:00,61.3,61.66,60.85,61.21,3716500.0
2023-07-11 07:00:00,61.3,61.3,59.77,60.13,5092400.0
2023-07-12 07:00:00,60.49,61.75,59.86,61.12,4538100.0
2023-07-13 07:00:00,61.57,65.36,61.57,64.28,6615100.0
2023-07-14 07:00:00,65.0,65.82,63.83,64.64,3856200.0
2023-07-17 07:00:00,65.0,65.55,64.28,64.46,2340400.0
2023-07-18 07:00:00,64.73,65.46,63.83,63.92,3266900.0
2023-07-19 07:00:00,64.1,64.82,63.65,64.1,2835400.0
2023-07-20 07:00:00,64.28,66.36,64.28,65.82,5116900.0
2023-07-21 07:00:00,66.0,66.72,65.73,65.91,3264000.0
2023-07-24 07:00:00,66.0,66.0,64.64,65.28,4582200.0
2023-07-25 07:00:00,65.64,65.91,64.55,65.28,3359800.0
2023-07-26 07:00:00,65.28,66.63,64.73,65.0,3165400.0
2023-07-27 07:00:00,65.0,65.09,63.74,64.37,4549300.0
2023-07-28 07:00:00,64.55,65.82,64.19,65.55,3038500.0
2023-07-31 07:00:00,66,66,65,65,"2,887,400"
2023-08-01 07:00:00,65.46,68.53,64.46,67.17,7667100.0
2023-08-02 07:00:00,66.81,67.98,66.54,66.9,2202400.0
2023-08-03 07:00:00,66.81,68.16,66.27,66.9,3368400.0
2023-08-04 07:00:00,66.99,68.07,66.72,67.26,2596900.0
2023-08-07 07:00:00,67.62,67.8,66.54,66.72,3386700.0
2023-08-08 07:00:00,66.81,67.89,66.45,67.35,3114300.0
2023-08-09 07:00:00,67.71,67.71,66.72,66.81,2160100.0
2023-08-10 07:00:00,66.81,68.44,66.63,66.99,5085100.0
2023-08-11 07:00:00,67.62,67.71,65.64,66.18,5349300.0
2023-08-14 07:00:00,66.36,67.08,65.82,66.27,2545600.0
2023-08-15 07:00:00,66.72,68.98,66.18,68.98,6386500.0
2023-08-16 07:00:00,69.34,69.43,67.89,68.34,2665600.0
2023-08-17 07:00:00,68.34,68.98,67.98,68.25,3093700.0
2023-08-18 07:00:00,67.8,68.25,63.56,63.65,9711700.0
2023-08-21 07:00:00,63.74,64.73,62.3,63.2,3599300.0
2023-08-22 07:00:00,63.83,64.19,60.49,64.1,3516600.0
2023-08-23 07:00:00,64.91,65.91,64.37,65.36,2979000.0
2023-08-24 07:00:00,65.46,68.16,65.18,67.8,5128900.0
2023-08-25 07:00:00,67.89,72.23,67.62,72.05,8219400.0
2023-08-28 07:00:00,72.32,75.66,72.32,75.66,4225200.0
2023-08-29 07:00:00,75.75,76.2,74.12,74.94,3441000.0
2023-08-30 07:00:00,75.12,76.83,74.94,75.57,2285300.0
2023-08-31 07:00:00,75.84,79.0,75.39,79.0,3416800.0
2023-09-05 07:00:00,79.36,82.25,78.19,82.16,3282300.0
2023-09-06 07:00:00,82.16,83.69,80.8,81.98,3467300.0
2023-09-07 07:00:00,82.07,83.24,80.35,80.35,2882100.0
2023-09-08 07:00:00,81.26,84.78,80.8,83.42,4509500.0
2023-09-11 07:00:00,84.87,84.87,81.34,82.07,4877600.0
2023-09-12 07:00:00,82.25,83.51,81.98,83.24,2161100.0
2023-09-13 07:00:00,84.42,84.42,81.8,81.98,4308800.0
2023-09-14 07:00:00,81.53,83.78,81.34,81.98,3433700.0
2023-09-15 07:00:00,82.34,83.33,81.71,81.98,2315400.0
2023-09-18 07:00:00,81.26,81.98,79.72,80.53,4025600.0
2023-09-19 07:00:00,80.62,84.24,80.62,83.78,5109900.0_err
2023-09-20 07:00:00,84.14,88.03,84.14,86.58,3462600.0
2023-09-21 07:00:00,86.67,87.58,84.5,84.87,3491400.0_err
2023-09-22 07:00:00,83.51,89.92,82.52,88.48,7370000.0
2023-09-25 07:00:00,88.48,89.11,82.34,82.34,5155900.0
2023-09-26 07:00:00,81.26,84.6,81.26,81.71,5426000.0
2023-09-27 07:00:00,82.97,83.06,77.64,82.7,5559900.0
2023-09-28 07:00:00,82.88,84.87,81.17,84.78,3637200.0
2023-09-29 07:00:00,85.77,86.22,83.87,84.42,2717700.0
2023-10-02 07:00:00,83.96,85.32,83.78,84.6,1894700.0
2023-10-03 07:00:00,83.96,84.14,81.17,82.16,4586800.0
2023-10-04 07:00:00,81.26,86.22,80.35,85.32,6062700.0
2023-10-05 07:00:00,85.95,87.58,83.96,83.96,3498100.0
2023-10-06 07:00:00,84.78,86.49,83.15,85.77,2451600.0
2023-10-09 07:00:00,85.86,88.93,85.86,87.58,4070800.0
2023-10-10 07:00:00,88.48,88.48,85.77,86.04,3452200.0
2023-10-11 07:00:00,86.04,87.58,85.5,87.58,1889800.0
2023-10-12 07:00:00,88,91,87,88,"4,366,800"
2023-10-13 07:00:00,87.48,89.83,87.3,89.65,3282300.0
2023-10-16 07:00:00,89.56,90.1,87.12,87.48,3252100.0
2023-10-17 07:00:00,87.76,88.39,81.44,81.44,3049600.0
2023-10-18 07:00:00,83.15,83.51,78.37,82.25,7116600.0
2023-10-19 07:00:00,82.43,82.61,79.99,81.08,2735000.0
2023-10-20 07:00:00,81.08,82.16,77.55,82.07,5009000.0
2023-10-23 07:00:00,81.71,82.07,78.1,79.0,3812800.0
2023-10-24 07:00:00,79.27,81.8,79.0,81.17,2017800.0
2023-10-25 07:00:00,81.17,81.71,94.8288615146766,80.62,1508600.0
2023-10-26 07:00:00,79.0,79.36,75.03,76.74,6704100.0
2023-10-27 07:00:00,76.74,77.73,73.22,76.74,1823200.0
2023-10-30 07:00:00,75.39,77.01,73.58,73.58,1826300.0
2023-10-31 07:00:00,74.48,74.57,70.96,71.32,3753200.0
2023-11-01 07:00:00,71.5,72.5,69.07,72.5,3412400.0
2023-11-02 07:00:00,74.03,77.55,73.13,77.46,3107800.0
2023-11-03 07:00:00,78.28,78.28,76.56,77.46,2005500.0
2023-11-06 07:00:00,78.0,80.35,77.28,79.81,2195600.0
2023-11-07 07:00:00,79.36,80.98,78.1,79.45,1838600.0
2023-11-08 07:00:00,79.36,83.96,79.18,83.96,2997800.0
2023-11-09 07:00:00,83.96,85.5,83.42,83.78,2802100.0
2023-11-10 07:00:00,82.88,86.04,82.88,83.96,2711000.0
2023-11-13 07:00:00,84.05,85.14,82.79,84.24,1654600.0
2023-11-14 07:00:00,84.87,85.95,83.78,84.42,2232400.0
2023-11-15 07:00:00,85.77,85.77,84.87,84.87,1914000.0
2023-11-16 07:00:00,84.69,86.85,84.05,86.49,2760400.0
2023-11-17 07:00:00,86.67,86.67,83.51,84.24,2781700.0
2023-11-20 07:00:00,82.43,85.05,82.43,84.24,1840100.0
2023-11-21 07:00:00,85.32,85.77,84.42,85.68,2032100.0
2023-11-22 07:00:00,86.22,88.39,85.95,86.85,3854900.0
2023-11-23 07:00:00,87.48,87.58,83.87,83.87,2597700.0
2023-11-24 07:00:00,84.69,86.22,82.43,86.22,3115600.0
2023-11-27 07:00:00,86.49,86.58,84.87,85.05,795100.0
2023-11-28 07:00:00,85.05,85.14,83.15,84.29436738892734,1749500.0
