time,open,high,low,close,volume
2022-01-04 07:00:00,47.75,49.5,47.4,49.07,2734500
2022-01-05 07:00:00,49.15,50.12,48.8,48.89,1640600
2022-01-06 07:00:00,48.89,49.77,48.45,48.71,1242900
2022-01-07 07:00:00,49.07,49.77,48.89,49.42,1521100
2022-01-10 07:00:00,49.77,49.94,48.28,48.28,1504200
2022-01-11 07:00:00,48.19,48.54,47.4,47.49,1115000
2022-01-12 07:00:00,49.15,49.15,47.13,48.1,1388500
2022-01-13 07:00:00,48.28,48.71,47.49,47.57,1055200
2022-01-14 07:00:00,47.4,48.28,47.13,48.28,884000
2022-01-17 07:00:00,49.15,49.59,46.96,47.05,1814400
2022-01-18 07:00:00,46.78,47.75,46.43,47.4,1129000
2022-01-19 07:00:00,47.84,47.92,47.13,47.49,1004200
2022-01-20 07:00:00,47.49,47.84,46.96,47.49,669600
2022-01-21 07:00:00,47.49,48.45,46.96,48.1,1281700
2022-01-24 07:00:00,48.1,48.98,47.66,47.66,1088400
2022-01-25 07:00:00,47.49,47.84,47.05,47.75,977300
2022-01-26 07:00:00,48.1,50.21,47.57,50.03,4913800
2022-01-27 07:00:00,50.91,50.91,50.03,50.03,1932200
2022-01-28 07:00:00,50.03,50.47,48.8,49.24,1430900
2022-02-07 07:00:00,50.21,52.66,49.77,51.52,3957700
2022-02-08 07:00:00,51.0,52.05,51.0,51.61,1986900
2022-02-09 07:00:00,51.61,53.45,51.08,52.14,2814400
2022-02-10 07:00:00,52.58,53.28,52.14,53.1,3213700
2022-02-11 07:00:00,53.37,53.45,52.05,52.14,2724600
2022-02-14 07:00:00,52.84,54.33,52.49,52.84,3147700
2022-02-15 07:00:00,52.93,53.01,51.17,51.79,2402200
2022-02-16 07:00:00,51.17,51.87,50.64,51.79,1851300
2022-02-17 07:00:00,51.52,53.28,51.08,52.66,2257800
2022-02-18 07:00:00,52.4,53.01,52.05,52.49,1749200
2022-02-21 07:00:00,53.19,53.28,52.49,52.58,2326000
2022-02-22 07:00:00,53.19,55.74,52.66,54.42,5660600
2022-02-23 07:00:00,54.95,56.53,54.77,54.86,4311700
2022-02-24 07:00:00,54.95,57.84,54.42,55.65,5798300
2022-02-25 07:00:00,55.38,55.91,53.98,54.77,3042900
2022-02-28 07:00:00,55.3,55.74,54.51,54.68,2428900
2022-03-01 07:00:00,54.77,55.12,53.54,53.8,3577800
2022-03-02 07:00:00,55.3,56.26,53.98,53.98,5368100
2022-03-03 07:00:00,54.77,55.65,53.89,55.12,3080600
2022-03-04 07:00:00,54.59,54.77,53.63,53.63,2848300
2022-03-07 07:00:00,55.12,56.35,54.24,55.56,6674300
2022-03-08 07:00:00,54.86,55.3,53.8,53.8,2878000
2022-03-09 07:00:00,54.42,56.09,53.8,55.3,3721600
2022-03-10 07:00:00,54.42,54.42,53.45,53.8,2906400
2022-03-11 07:00:00,53.8,54.16,50.47,50.91,5639500
2022-03-14 07:00:00,50.47,50.91,48.98,49.07,3858900
2022-03-15 07:00:00,48.54,49.94,47.84,49.15,2592000
2022-03-16 07:00:00,49.5,49.59,48.63,49.33,1634500
2022-03-17 07:00:00,49.5,49.5,48.8,48.98,1490400
2022-03-18 07:00:00,49.5,49.86,49.07,49.07,1514600
2022-03-21 07:00:00,49.15,49.86,48.89,49.15,1400300
2022-03-22 07:00:00,49.68,50.38,49.59,49.86,1998000
2022-03-23 07:00:00,49.86,50.03,49.15,49.15,1522600
2022-03-24 07:00:00,49.77,49.77,49.07,49.15,1447000
2022-03-25 07:00:00,49.15,50.03,48.89,49.15,1417700
2022-03-28 07:00:00,49.15,49.86,48.8,49.15,1764000
2022-03-29 07:00:00,49.07,49.68,49.07,49.5,1594000
2022-03-30 07:00:00,49.33,49.42,48.28,48.28,2248900
