time,open,high,low,close,volume
2022-01-04 07:00:00,58.48,60.27,58.15,58.81,475900
2022-01-05 07:00:00,58.97,59.95,57.83,59.54,865700
2022-01-06 07:00:00,59.95,63.7,59.62,63.7,1893600
2022-01-07 07:00:00,63.46,63.94,61.99,63.62,463800
2022-01-10 07:00:00,63.62,66.07,62.56,63.37,749500
2022-01-11 07:00:00,63.05,65.25,61.58,64.03,767500
2022-01-12 07:00:00,63.21,68.02,63.21,66.88,988200
2022-01-13 07:00:00,68.1,69.33,63.62,64.43,1046800
2022-01-14 07:00:00,63.62,66.07,61.33,64.76,429200
2022-01-17 07:00:00,64.43,66.88,60.36,60.36,896300
2022-01-18 07:00:00,59.54,62.8,59.54,60.36,577300
2022-01-19 07:00:00,61.58,64.52,60.6,64.52,728400
2022-01-20 07:00:00,65.25,67.45,64.84,66.8,650800
2022-01-21 07:00:00,67.45,67.7,65.0,65.09,527000
2022-01-24 07:00:00,63.86,65.0,60.6,60.6,1186300
2022-01-25 07:00:00,60.36,64.84,60.27,64.84,841900
2022-01-26 07:00:00,65.25,66.47,63.62,63.78,644600
2022-01-27 07:00:00,63.37,65.0,62.97,64.43,451900
2022-01-28 07:00:00,64.43,64.43,61.33,63.94,530600
2022-02-07 07:00:00,64.35,67.29,63.62,65.41,414500
2022-02-08 07:00:00,65.25,67.53,64.68,65.41,508500
2022-02-09 07:00:00,64.43,66.07,64.43,65.25,402300
2022-02-10 07:00:00,65.33,67.45,64.6,67.21,815300
2022-02-11 07:00:00,67.61,69.33,67.21,68.84,932500
2022-02-14 07:00:00,68.1,70.8,67.7,69.0,662000
2022-02-15 07:00:00,68.76,69.16,67.53,68.84,518600
2022-02-16 07:00:00,70.14,70.14,66.47,66.47,860900
2022-02-17 07:00:00,66.07,67.7,65.41,66.72,689200
2022-02-18 07:00:00,66.55,67.37,65.82,66.07,638100
2022-02-21 07:00:00,65.98,67.13,65.66,66.07,424100
2022-02-22 07:00:00,65.25,68.1,64.03,68.1,1315000
2022-02-23 07:00:00,67.78,69.33,67.45,67.7,551800
2022-02-24 07:00:00,67.7,68.51,65.25,67.29,617900
2022-02-25 07:00:00,68.1,68.84,66.47,66.8,767100
2022-02-28 07:00:00,66.8,67.37,65.41,65.49,667100
2022-03-01 07:00:00,65.25,66.15,64.92,65.49,374000
2022-03-02 07:00:00,65.74,66.23,64.43,64.43,696800
2022-03-03 07:00:00,65.0,66.55,65.0,66.47,532000
2022-03-04 07:00:00,66.88,68.35,66.47,66.47,530700
2022-03-07 07:00:00,66.47,67.53,65.25,66.47,803300
2022-03-08 07:00:00,65.66,66.64,64.11,64.11,875800
2022-03-09 07:00:00,64.27,65.25,62.64,64.03,642700
2022-03-10 07:00:00,64.03,64.6,63.05,63.54,433300
2022-03-11 07:00:00,62.97,62.97,60.6,60.76,1484800
2022-03-14 07:00:00,60.44,61.09,59.46,60.68,579200
2022-03-15 07:00:00,60.68,62.15,59.95,61.66,329600
2022-03-16 07:00:00,61.99,62.23,60.68,60.68,482100
2022-03-17 07:00:00,61.74,61.99,61.01,61.91,269000
2022-03-18 07:00:00,62.39,62.56,61.74,62.39,213700
2022-03-21 07:00:00,63.21,63.86,62.39,62.88,440000
2022-03-22 07:00:00,62.97,62.97,61.74,61.82,622100
2022-03-23 07:00:00,61.5,63.62,61.01,63.05,449100
2022-03-24 07:00:00,62.8,64.03,62.8,62.88,312200
2022-03-25 07:00:00,63.29,63.94,62.64,63.29,468400
2022-03-28 07:00:00,63.21,65.17,62.39,65.0,904800
2022-03-29 07:00:00,65.09,66.31,65.0,65.66,558700
2022-03-30 07:00:00,64.92,65.82,63.7,64.84,422100
2022-03-31 07:00:00,64.27,66.88,64.11,65.9,1090900
2022-04-01 07:00:00,65.58,65.98,64.92,65.9,796100
2022-04-04 07:00:00,66.23,69.74,66.07,69.33,1416700
2022-04-05 07:00:00,68.51,69.82,68.1,68.51,602600
2022-04-06 07:00:00,68.35,68.43,66.23,67.21,703100
2022-04-07 07:00:00,66.88,66.88,63.54,63.54,1171900
2022-04-08 07:00:00,63.62,65.17,63.54,64.27,532500
2022-04-12 07:00:00,64.43,64.52,62.8,62.8,306100
2022-04-13 07:00:00,63.46,66.64,63.46,66.23,759400
2022-04-14 07:00:00,67.13,67.13,65.41,65.82,342200
2022-04-15 07:00:00,66.23,70.39,63.62,70.39,2882100
2022-04-18 07:00:00,70.55,73.98,69.33,71.37,1727600
2022-04-19 07:00:00,71.69,73.32,69.74,69.74,963800
2022-04-20 07:00:00,69.33,69.82,64.92,64.92,2295800
2022-04-21 07:00:00,60.76,64.84,60.44,60.44,1865200
2022-04-22 07:00:00,60.36,61.82,56.28,56.28,1922700
2022-04-25 07:00:00,56.28,57.34,52.36,52.36,1532200
2022-04-26 07:00:00,52.12,55.95,50.98,55.95,878300
2022-04-27 07:00:00,55.95,57.91,54.24,57.66,559800
2022-04-28 07:00:00,55.63,58.32,55.63,56.44,625300
2022-04-29 07:00:00,56.11,57.91,56.11,57.09,538300
2022-05-04 07:00:00,57.34,57.34,55.14,55.71,557200
2022-05-05 07:00:00,56.28,56.93,55.05,56.28,458900
2022-05-06 07:00:00,55.05,56.11,53.83,53.83,424800
2022-05-09 07:00:00,52.61,53.42,50.08,50.08,1085300
2022-05-10 07:00:00,49.75,51.79,48.53,51.63,487200
2022-05-11 07:00:00,52.04,52.36,50.57,51.63,221300
2022-05-12 07:00:00,50.98,51.55,48.04,48.04,379600
2022-05-13 07:00:00,48.53,48.53,44.7,44.7,812500
2022-05-16 07:00:00,45.27,47.8,44.7,44.86,298600
2022-05-17 07:00:00,44.86,47.96,44.04,47.96,379200
2022-05-18 07:00:00,48.12,49.92,48.12,48.86,344500
2022-05-19 07:00:00,47.31,49.75,47.31,48.61,366100
2022-05-20 07:00:00,49.59,50.24,48.94,49.18,291700
2022-05-23 07:00:00,50.16,50.49,48.86,49.18,294600
2022-05-24 07:00:00,49.18,49.51,47.71,49.43,193400
2022-05-25 07:00:00,49.75,52.04,49.67,51.95,485200
2022-05-26 07:00:00,52.2,52.44,50.98,51.3,435400
2022-05-27 07:00:00,51.3,52.61,51.3,51.63,344400
2022-05-30 07:00:00,52.04,53.75,51.63,53.02,503000
2022-05-31 07:00:00,52.93,54.65,52.93,53.83,540400
2022-06-01 07:00:00,53.83,53.91,52.28,53.5,245600
2022-06-02 07:00:00,53.42,55.46,53.18,54.65,575700
2022-06-03 07:00:00,54.24,55.87,53.83,55.46,631100
2022-06-06 07:00:00,55.87,57.42,55.87,56.28,540900
2022-06-07 07:00:00,56.36,57.09,54.73,57.09,705000
2022-06-08 07:00:00,57.42,60.93,57.42,59.95,1093500
2022-06-09 07:00:00,60.27,60.36,58.56,59.54,453100
2022-06-10 07:00:00,58.72,60.68,57.09,57.09,752100
2022-06-13 07:00:00,54.24,54.65,53.1,53.1,1055900
2022-06-14 07:00:00,51.38,53.99,49.75,53.83,479400
2022-06-15 07:00:00,53.5,53.99,50.57,52.2,411800
2022-06-16 07:00:00,53.02,54.97,53.02,53.83,661100
2022-06-17 07:00:00,51.06,53.83,51.06,53.67,351900
2022-06-20 07:00:00,53.83,54.73,51.79,52.61,378700
2022-06-21 07:00:00,51.3,53.02,49.83,50.57,454900
2022-06-22 07:00:00,50.57,51.38,49.1,50.0,372400
2022-06-23 07:00:00,49.75,53.18,48.86,53.18,437600
2022-06-24 07:00:00,53.02,53.83,52.61,52.93,260600
2022-06-27 07:00:00,52.85,56.03,52.85,56.03,721100
2022-06-28 07:00:00,56.28,57.09,55.38,57.09,315800
2022-06-29 07:00:00,56.52,56.93,55.3,56.93,376500
2022-06-30 07:00:00,56.28,56.69,53.02,53.02,894900
2022-07-01 07:00:00,53.02,53.42,50.16,52.85,547400
2022-07-04 07:00:00,52.93,53.83,50.57,50.57,350500
2022-07-05 07:00:00,50.81,51.71,50.24,50.24,315100
2022-07-06 07:00:00,49.75,50.98,49.26,50.08,444300
2022-07-07 07:00:00,49.75,50.49,49.34,50.32,180000
2022-07-08 07:00:00,50.49,52.04,50.49,51.95,220000
2022-07-11 07:00:00,51.79,51.79,50.16,51.22,278800
2022-07-12 07:00:00,51.06,54.32,50.65,54.08,519100
2022-07-13 07:00:00,54.08,54.24,52.69,53.42,330400
2022-07-14 07:00:00,51.38,52.2,50.57,52.2,848300
2022-07-15 07:00:00,51.87,52.44,50.98,52.2,421200
2022-07-18 07:00:00,52.04,52.93,51.55,51.87,354400
2022-07-19 07:00:00,51.87,54.32,51.87,53.91,631200
2022-07-20 07:00:00,54.24,54.73,53.02,53.02,431400
2022-07-21 07:00:00,52.53,54.97,52.53,54.24,615600
2022-07-22 07:00:00,53.99,55.3,53.59,53.83,475600
2022-07-25 07:00:00,53.75,54.08,53.1,53.83,253500
2022-07-26 07:00:00,54.24,54.24,52.2,53.34,426000
2022-07-27 07:00:00,53.18,53.34,52.2,53.34,278600
2022-07-28 07:00:00,54.32,56.28,53.67,55.14,1156900
2022-07-29 07:00:00,55.54,55.54,54.4,54.56,416500
2022-08-01 07:00:00,55.05,55.71,54.81,55.46,542800
2022-08-02 07:00:00,55.63,56.36,54.65,55.79,922600
2022-08-03 07:00:00,55.63,57.5,55.63,56.93,1262000
2022-08-04 07:00:00,57.09,57.26,55.95,56.28,593900
2022-08-05 07:00:00,56.11,57.26,55.71,56.85,629700
2022-08-08 07:00:00,56.77,58.56,56.44,57.09,1001100
2022-08-09 07:00:00,57.09,57.58,56.03,56.11,742500
2022-08-10 07:00:00,56.28,57.26,56.11,56.52,559100
2022-08-11 07:00:00,56.93,57.09,54.65,55.22,710200
