time,open,high,low,close,volume
2022-01-04 07:00:00,45.49,46.54,45.11,46.09,6372800
2022-01-05 07:00:00,46.54,47.22,45.19,45.41,11084800
2022-01-06 07:00:00,45.41,47.07,45.41,46.39,10302200
2022-01-07 07:00:00,46.91,47.22,46.24,46.54,8184500
2022-01-10 07:00:00,46.16,46.99,44.36,44.36,12462100
2022-01-11 07:00:00,44.66,45.26,41.36,41.36,15662300
2022-01-12 07:00:00,41.06,44.21,39.03,44.21,13318800
2022-01-13 07:00:00,45.34,45.34,41.14,42.79,8208800
2022-01-14 07:00:00,41.29,43.91,41.29,43.31,4631500
2022-01-17 07:00:00,43.31,43.84,40.31,40.31,12662700
2022-01-18 07:00:00,38.66,39.93,37.68,37.91,8756800
2022-01-19 07:00:00,38.28,40.53,38.06,40.46,8663100
2022-01-20 07:00:00,40.53,42.71,40.23,41.81,7751600
2022-01-21 07:00:00,41.81,42.41,40.16,40.68,11892500
2022-01-24 07:00:00,39.86,41.66,38.88,38.88,9470300
2022-01-25 07:00:00,38.43,41.59,38.43,41.51,10389800
2022-01-26 07:00:00,42.04,42.11,40.53,40.98,8339700
2022-01-27 07:00:00,40.53,41.51,39.41,39.41,7756300
2022-01-28 07:00:00,39.56,40.83,38.81,40.31,7093700
2022-02-07 07:00:00,40.76,41.66,40.61,41.06,8698700
2022-02-08 07:00:00,41.14,42.79,40.91,42.41,9178400
2022-02-09 07:00:00,42.64,43.39,41.96,42.34,8042700
2022-02-10 07:00:00,42.71,43.24,42.11,42.64,6061300
2022-02-11 07:00:00,42.79,43.91,42.49,43.39,12094500
2022-02-14 07:00:00,42.79,43.54,42.56,42.71,6712500
2022-02-15 07:00:00,42.64,43.46,42.41,43.31,7151700
2022-02-16 07:00:00,43.69,44.14,43.24,43.31,5969700
2022-02-17 07:00:00,43.16,43.91,43.01,43.91,9152900
2022-02-18 07:00:00,43.46,44.59,43.46,43.91,8009500
2022-02-21 07:00:00,43.99,44.51,43.69,43.91,7020400
2022-02-22 07:00:00,43.39,43.54,42.34,42.64,12760300
2022-02-23 07:00:00,42.86,43.69,42.49,43.01,8398100
2022-02-24 07:00:00,42.71,43.09,40.16,42.86,12152700
2022-02-25 07:00:00,42.86,44.14,42.49,43.39,12834700
2022-02-28 07:00:00,43.39,44.14,43.01,43.09,7063000
2022-03-01 07:00:00,43.16,43.76,43.01,43.16,6920000
2022-03-02 07:00:00,43.01,43.39,42.11,42.11,10769100
2022-03-03 07:00:00,42.26,42.64,41.36,42.11,11888300
2022-03-04 07:00:00,42.11,42.71,41.66,42.26,5501600
2022-03-07 07:00:00,41.74,41.89,40.91,40.98,11568800
2022-03-08 07:00:00,40.38,40.91,39.03,39.03,15754700
2022-03-09 07:00:00,39.33,40.16,38.58,39.78,8257300
2022-03-10 07:00:00,40.38,40.38,39.56,39.56,2896300
2022-03-11 07:00:00,39.33,40.01,38.88,38.88,5370700
2022-03-14 07:00:00,38.28,38.96,37.83,38.06,8288700
2022-03-15 07:00:00,38.28,39.71,37.91,39.33,6157500
2022-03-16 07:00:00,39.78,39.78,39.18,39.26,3076400
2022-03-17 07:00:00,39.48,40.23,39.33,39.71,4380700
2022-03-18 07:00:00,40.38,40.38,39.71,39.86,5476300
2022-03-21 07:00:00,39.93,40.38,39.86,40.38,3917200
2022-03-22 07:00:00,40.53,41.59,40.53,40.98,7817000
2022-03-23 07:00:00,40.91,41.51,40.61,40.91,5534400
2022-03-24 07:00:00,40.68,40.91,40.16,40.31,5790400
