model_name,trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_buy_probability,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return,created_at
model3,2024-12-03,"IMP,CSM,VOS,NHA",4,0.02899878957985072,0.020889722714926135,0.37610089778900146,0.004,0.02499878957985072,0.1961186539699129,0.11806589886780805,0.11744673791560256,2026-06-08 20:08:44
model3,2024-12-04,"VOS,NHA,CSM",3,0.03889008451177519,0.030392220030733868,0.36863839626312256,0.004,0.03489008451177519,0.2426358095089136,0.15707531256903984,0.1514084250469594,2026-06-08 20:08:44
model3,2024-12-05,"NHA,L14,ANV,CSM,VCI",5,0.03848300084785208,0.008221439965077114,0.3897293508052826,0.004,0.03448300084785208,0.2904561644198165,0.19697474155338668,0.16087466028876696,2026-06-08 20:08:44
model3,2024-12-06,"VDS,CSV,L14,VOS,CSM",5,0.002146798958101925,0.002075077506387439,0.4059881567955017,0.004,-0.001853201041898075,0.2932265143690691,0.19475650671521416,0.16328356518406717,2026-06-08 20:08:44
model3,2024-12-09,"VOS,CTI,NHA,CSM,TDC",5,-0.004552296569165804,-0.006111931530380308,0.375389039516449,0.004,-0.008552296569165804,0.2873393637445525,0.1845385947418452,0.1561736556832456,2026-06-08 20:08:44
model3,2024-12-10,"VDS,NHA,CSM",3,0.0055169373583695185,-0.0027584028019196857,0.36645224690437317,0.004,0.0015169373583695184,0.29444153437329446,0.18633546558863956,0.15298446303190327,2026-06-08 20:08:44
model3,2024-12-11,"AVG,VDS,VOS,HAG,NHA",5,0.028194272135943787,0.004714971561582546,0.3701281249523163,0.004,0.024194272135943787,0.3309373712574839,0.2150379886876128,0.15842075198604522,2026-06-08 20:08:44
model3,2024-12-12,"CSM,VOS,VDS",3,0.016920265180852878,-0.008928456729506474,0.37088286876678467,0.004,0.012920265180852878,0.3534571845182677,0.23073660170626686,0.14807784242737543,2026-06-08 20:08:44
model3,2024-12-13,CSM,1,0.028591851322373074,0.007387819541282144,0.3566283881664276,0.004,0.024591851322373074,0.3921550311092117,0.2610026932324301,0.1565596343465736,2026-06-08 20:08:44
model3,2024-12-16,,0,0.0,0.016411603445302396,0.0,0.0,0.0,0.3921550311092117,0.2610026932324301,0.17554063242631335,2026-06-08 20:08:44
model3,2024-12-17,CSM,1,0.1225806451612903,0.01552343381120689,0.35892418026924133,0.004,0.1185806451612903,0.5628062929871149,0.41053320614605626,0.19378905962616755,2026-06-08 20:08:44
model3,2024-12-18,NHA,1,-0.030603448275862144,0.013984152843595462,0.3686583340167999,0.004,-0.03460344827586215,0.514979031434492,0.36172389330579513,0.21048318829899215,2026-06-08 20:08:44
model3,2024-12-19,CSM,1,0.08628005657708626,0.01928235916559354,0.3583792746067047,0.004,0.08228005657708626,0.6456915079797594,0.47376661228936623,0.23382415989968597,2026-06-08 20:08:44
model3,2024-12-20,VOS,1,0.03316326530612246,0.011569739734428222,0.37326809763908386,0.004,0.029163265306122458,0.7002680120709248,0.5167464590028663,0.2480991843077751,2026-06-08 20:08:44
model3,2024-12-23,"CSM,TTN",2,0.009976112155388461,-0.0015693537694473857,0.39948123693466187,0.004,0.005976112155388461,0.7172300764535637,0.5258107059531558,0.24614047514823767,2026-06-08 20:08:44
model3,2024-12-24,"GEE,TTN,CSM",3,0.00344315727405764,-0.0064871579895323895,0.36455440521240234,0.004,-0.0005568427259423601,0.7231427696825354,0.5249610693603808,0.23805656500880001,2026-06-08 20:08:44
model3,2024-12-25,,0,0.0,-0.006262659244720445,0.0,0.0,0.0,0.7231427696825354,0.5249610693603808,0.23030303861646084,2026-06-08 20:08:44
model3,2024-12-26,"SBB,FCN",2,-0.045038588230827015,-0.02090451391016752,0.4238433837890625,0.004,-0.04903858823082702,0.6455348520158768,0.4501791314119754,0.20458415163198151,2026-06-08 20:08:44
model3,2024-12-27,TTN,1,0.0775119617224882,-0.029699820445075287,0.3645585775375366,0.004,0.0735119617224882,0.7730834864783518,0.5567846442110838,0.16880821861752837,2026-06-08 20:08:44
model3,2024-12-30,"TTN,HDB",2,-0.0059496654501217106,-0.030268750005836124,0.3619064688682556,0.004,-0.00994966545012171,0.7625342329186704,0.5412951578232967,0.13342985484342762,2026-06-08 20:08:44
model3,2024-12-31,TTN,1,0.046973803071364006,-0.022271781563111426,0.3686179518699646,0.004,0.042973803071364,0.8453271688823296,0.607530472410442,0.1081863526992457,2026-06-08 20:08:44
model3,2025-01-02,,0,0.0,-0.032669208545344976,0.0,0.0,0.0,0.8453271688823296,0.607530472410442,0.07198278163580896,2026-06-08 20:08:44
model3,2025-01-03,TTN,1,0.01327231121281458,-0.03704691995543766,0.3726503252983093,0.004,0.00927231121281458,0.869818925357198,0.6224359952347145,0.03226912133093984,2026-06-08 20:08:44
model3,2025-01-06,L14,1,-0.005934718100890302,-0.016623478699705548,0.35559454560279846,0.004,-0.009934718100890302,0.8587220771354933,0.6063175509853203,0.015109217580131062,2026-06-08 20:08:44
model3,2025-01-07,SBB,1,0.0,-0.0144700790058391,0.3564303517341614,0.004,-0.004,0.8587220771354933,0.5998922807813789,0.000420507002190984,2026-06-08 20:08:44
model3,2025-01-08,SBB,1,-0.007407407407407418,-0.01252720959745551,0.36152568459510803,0.004,-0.011407407407407418,0.8449537654530082,0.5816416577265395,-0.012111970374618086,2026-06-08 20:08:44
model3,2025-01-09,HDB,1,-0.02901915264074284,-0.007026220536683042,0.35650908946990967,0.004,-0.033019152640742844,0.791414770518214,0.5294171904071094,-0.019053089536315237,2026-06-08 20:08:44
model3,2025-01-10,HDB,1,0.042042042042042205,0.023181130088231444,0.36011365056037903,0.004,0.0380420420420422,0.8667295056150761,0.5875993434643987,0.003686368404792084,2026-06-08 20:08:44
model3,2025-01-13,,0,0.0,0.022987016517509114,0.0,0.0,0.0,0.8667295056150761,0.5875993434643987,0.026758123533711764,2026-06-08 20:08:44
model3,2025-01-14,,0,0.0,0.022354477790684356,0.0,0.0,0.0,0.8667295056150761,0.5875993434643987,0.04971076520265094,2026-06-08 20:08:44
model3,2025-01-15,"FCN,CTI",2,0.006989287216408069,0.006882125003682656,0.3917602300643921,0.004,0.0029892872164080687,0.8797766142851635,0.5923451338865948,0.05693500590648681,2026-06-08 20:08:44
model3,2025-01-16,FCN,1,-0.03262316910785623,0.012389481077060675,0.3614404499530792,0.004,-0.036623169107856235,0.8184523439123452,0.5340284087701941,0.07002988216184813,2026-06-08 20:08:44
model3,2025-01-17,"CTI,TRC,FCN",3,0.023284917164022922,0.005130771572842257,0.379462867975235,0.004,0.019284917164022922,0.8607948561070673,0.5636120195605854,0.07551996106333592,2026-06-08 20:08:44
model3,2025-01-20,"TRC,FCN",2,0.011679322731911745,-0.0015940725777139674,0.3929733633995056,0.004,0.007679322731911745,0.8825276797694233,0.5756195008862877,0.0738055041866208,2026-06-08 20:08:44
model3,2025-01-21,"TRC,CTP,FCN",3,0.02873265856271523,0.014891348079450965,0.39169541001319885,0.004,0.02473265856271523,0.9366177048270987,0.6145887600264639,0.08979591571909418,2026-06-08 20:08:44
model3,2025-01-22,"FCN,CTI",2,-0.0010265602085708925,0.028832694713327507,0.3689766526222229,0.004,-0.0050265602085708926,0.9346296501521094,0.6064729324121092,0.12121766865685402,2026-06-08 20:08:44
model3,2025-01-23,"FCN,THG",2,-0.018939575411212273,0.01682639915176184,0.3749895393848419,0.004,-0.022939575411212273,0.8979885860002863,0.5696211254329704,0.1400837246856821,2026-06-08 20:08:44
model3,2025-01-24,"TDC,L14,NLG",3,-0.007795980289200403,0.01380403779923404,0.3787890672683716,0.004,-0.011795980289200404,0.8831919043947007,0.5511059055758505,0.15582148351553493,2026-06-08 20:08:44
